date,price
9/18/2022,254.2146486
9/19/2022,270.9230328
9/20/2022,221.424346
9/21/2022,204.7250075
9/22/2022,238.1839359
9/23/2022,238.3781941
9/24/2022,229.2726529
9/25/2022,216.9918207
9/26/2022,235.758833
9/27/2022,234.4032127
9/28/2022,230.9107744
9/29/2022,227.3520393
9/30/2022,227.370937
10/1/2022,215.384503
10/2/2022,200.3084859
10/3/2022,217.1749741
10/4/2022,235.7292809
10/5/2022,250.2706014
10/6/2022,253.4786731
10/7/2022,242.4558008
10/8/2022,240.3457663
10/9/2022,254.6178112
10/10/2022,237.7368412
10/11/2022,229.3974105
10/12/2022,233.5655127
10/13/2022,243.5931953
10/14/2022,232.5336719
10/15/2022,225.4681913
10/16/2022,234.7968373
10/17/2022,240.3973547
10/18/2022,230.9767567
10/19/2022,231.4032818
10/20/2022,216.4373131
10/21/2022,227.6485302
10/22/2022,229.2778043
10/23/2022,251.5572472
10/24/2022,246.9873583
10/25/2022,261.9682969
10/26/2022,300.9748212
10/27/2022,285.462307
10/28/2022,332.2656521
10/29/2022,339.8891341
10/30/2022,375.9813488
10/31/2022,316.6271886
11/1/2022,315.2334743
11/2/2022,295.0228503
11/3/2022,295.8818076
11/4/2022,331.185326
11/5/2022,310.7298244
11/6/2022,295.6340786
11/7/2022,285.9856193
11/8/2022,224.1481225
11/9/2022,144.1247401
11/10/2022,209.0156259
11/11/2022,179.5053455
11/12/2022,184.7361871
11/13/2022,185.2442373
11/14/2022,197.3257765
11/15/2022,213.6729118
11/16/2022,208.7357499
11/17/2022,206.2724949
11/18/2022,196.3251393
11/19/2022,204.8127192
11/20/2022,187.131165
11/21/2022,189.2719721
11/22/2022,183.9166685
11/23/2022,204.3534506
11/24/2022,205.5201379
11/25/2022,222.0787739
11/26/2022,226.6144725
11/27/2022,229.7467583
11/28/2022,216.0099357
11/29/2022,235.4577497
11/30/2022,258.4646956
12/1/2022,235.9997963
12/2/2022,245.9723863
12/3/2022,225.2633685
12/4/2022,247.3331023
12/5/2022,251.1811141
12/6/2022,252.4799855
12/7/2022,239.2454869
12/8/2022,255.0937256
12/9/2022,259.1016459
12/10/2022,264.0466492
12/11/2022,257.6994674
12/12/2022,283.444038
12/13/2022,287.3147517
12/14/2022,330.2623341
12/15/2022,289.7989665
12/16/2022,245.4445316
12/17/2022,254.5105477
12/18/2022,262.6727567
12/19/2022,251.5784947
12/20/2022,269.194684
12/21/2022,252.0334028
12/22/2022,242.13625
12/23/2022,249.0291387
12/24/2022,244.2955196
12/25/2022,254.9811255
12/26/2022,256.615054
12/27/2022,251.1220958
12/28/2022,239.175196
12/29/2022,235.1154593
12/30/2022,227.8769813
12/31/2022,235.5523047
1/1/2023,237.48773
1/2/2023,243.9569827
1/3/2023,231.4825762
1/4/2023,239.4753223
1/5/2023,237.6600687
1/6/2023,240.7526471
1/7/2023,244.2839023
1/8/2023,250.010505
1/9/2023,254.1356492
1/10/2023,258.2058876
1/11/2023,263.2191252
1/12/2023,265.7679032
1/13/2023,274.4251597
1/14/2023,298.7466705
1/15/2023,284.6537434
1/16/2023,311.3619337
1/17/2023,306.3309326
1/18/2023,286.0338104
1/19/2023,275.9057256
1/20/2023,308.987212
1/21/2023,296.4300243
1/22/2023,311.8203407
1/23/2023,301.8507564
1/24/2023,277.3578393
1/25/2023,291.681932
1/26/2023,296.0892273
1/27/2023,307.8478091
1/28/2023,298.878711
1/29/2023,324.6511448
1/30/2023,287.2242884
1/31/2023,295.1011529
2/1/2023,324.2023811
2/2/2023,341.3284977
2/3/2023,386.8277244
2/4/2023,408.0000823
2/5/2023,354.691032
2/6/2023,341.1497251
2/7/2023,413.0331003
2/8/2023,378.8981237
2/9/2023,324.8832811
2/10/2023,306.9581907
2/11/2023,313.0619551
2/12/2023,306.5902052
2/13/2023,290.1637385
2/14/2023,329.1398408
2/15/2023,381.1285596
2/16/2023,349.2788473
2/17/2023,394.5545057
2/18/2023,402.9776988
