date,price
9/17/2022,0.887934334
9/18/2022,0.896623698
9/19/2022,0.880696755
9/20/2022,0.86448992
9/21/2022,0.887033929
9/22/2022,0.885624836
9/23/2022,0.88131915
9/24/2022,0.876521548
9/25/2022,0.887775003
9/26/2022,0.880285276
9/27/2022,0.883028771
9/28/2022,0.883651399
9/29/2022,0.879550559
9/30/2022,0.874277619
10/1/2022,0.864087544
10/2/2022,0.880555692
10/3/2022,0.893232068
10/4/2022,0.890007576
10/5/2022,0.887504003
10/6/2022,0.87983573
10/7/2022,0.874980654
10/8/2022,0.87731427
10/9/2022,0.868106264
10/10/2022,0.863792851
10/11/2022,0.867413346
10/12/2022,0.873769403
10/13/2022,0.875679448
10/14/2022,0.868358417
10/15/2022,0.877995743
10/16/2022,0.885963401
10/17/2022,0.879404305
10/18/2022,0.870882647
10/19/2022,0.869138481
10/20/2022,0.874941431
10/21/2022,0.878375486
10/22/2022,0.892048808
10/23/2022,0.885193033
10/24/2022,0.917162035
10/25/2022,0.9432972
10/26/2022,0.929326563
10/27/2022,0.941513713
10/28/2022,0.957329639
10/29/2022,0.950995976
10/30/2022,0.946779728
10/31/2022,0.947984934
11/1/2022,0.931379749
11/2/2022,0.934937564
11/3/2022,0.966967143
11/4/2022,0.964446899
11/5/2022,0.95006406
11/6/2022,0.947877294
11/7/2022,0.877640659
11/8/2022,0.80062274
11/9/2022,0.86741533
11/10/2022,0.864373041
11/11/2022,0.852110015
11/12/2022,0.83888056
11/13/2022,0.850131681
11/14/2022,0.855884127
11/15/2022,0.843836293
11/16/2022,0.840662351
11/17/2022,0.84446534
11/18/2022,0.845607563
11/19/2022,0.819872183
11/20/2022,0.802270261
11/21/2022,0.815925106
11/22/2022,0.825444798
11/23/2022,0.827212845
11/24/2022,0.825106931
11/25/2022,0.826177663
11/26/2022,0.823110176
11/27/2022,0.815121779
11/28/2022,0.830757481
11/29/2022,0.854507889
11/30/2022,0.847153926
12/1/2022,0.852784527
12/2/2022,0.838905909
12/3/2022,0.851740075
12/4/2022,0.843502123
12/5/2022,0.847822407
12/6/2022,0.835721144
12/7/2022,0.851626931
12/8/2022,0.846608287
12/9/2022,0.847223298
12/10/2022,0.845778373
12/11/2022,0.848575023
12/12/2022,0.862835537
12/13/2022,0.859857199
12/14/2022,0.848881586
12/15/2022,0.824317595
12/16/2022,0.831423276
12/17/2022,0.8309098
12/18/2022,0.82476983
12/19/2022,0.843384156
12/20/2022,0.835417061
12/21/2022,0.836442207
12/22/2022,0.836452766
12/23/2022,0.837161961
12/24/2022,0.836647386
12/25/2022,0.840246476
12/26/2022,0.833130276
12/27/2022,0.824610311
12/28/2022,0.829008233
12/29/2022,0.82794082
12/30/2022,0.826322103
12/31/2022,0.828502878
1/1/2023,0.832980122
1/2/2023,0.832940929
1/3/2023,0.845633417
1/4/2023,0.843603762
1/5/2023,0.850195009
1/6/2023,0.848745442
1/7/2023,0.857450416
1/8/2023,0.865860308
1/9/2023,0.870372522
1/10/2023,0.882537255
1/11/2023,0.893406799
1/12/2023,0.906352692
1/13/2023,0.923229059
1/14/2023,0.922403031
1/15/2023,0.926373533
1/16/2023,0.92518652
1/17/2023,0.915369145
1/18/2023,0.922285553
1/19/2023,0.9436051
1/20/2023,0.939884492
1/21/2023,0.940488424
1/22/2023,0.941057741
1/23/2023,0.931759741
1/24/2023,0.939113637
1/25/2023,0.938415381
1/26/2023,0.939448707
1/27/2023,0.937647202
1/28/2023,0.944950307
1/29/2023,0.93396317
1/30/2023,0.93716826
1/31/2023,0.94446965
2/1/2023,0.943526753
2/2/2023,0.946193682
2/3/2023,0.945581921
2/4/2023,0.939476065
2/5/2023,0.936805864
2/6/2023,0.944804927
2/7/2023,0.940637576
2/8/2023,0.925669771
2/9/2023,0.923701651
2/10/2023,0.930196654
2/11/2023,0.924268809
2/12/2023,0.923537955
2/13/2023,0.934249747
2/14/2023,0.956703528
2/15/2023,0.945605206
2/16/2023,0.958634356
2/17/2023,0.959828822
2/18/2023,0.9588268
