date,price
9/17/2022,0.991346237
9/18/2022,0.990637814
9/19/2022,0.991218657
9/20/2022,0.992524935
9/21/2022,0.990318667
9/22/2022,0.990194922
9/23/2022,0.992328893
9/24/2022,0.988405192
9/25/2022,0.988484648
9/26/2022,0.983063141
9/27/2022,0.983450624
9/28/2022,0.986056099
9/29/2022,0.975434078
9/30/2022,0.972464518
10/1/2022,0.984687127
10/2/2022,0.9850775
10/3/2022,0.974412982
10/4/2022,0.979817681
10/5/2022,0.982256655
10/6/2022,0.986247636
10/7/2022,0.98710519
10/8/2022,0.982032824
10/9/2022,0.9767248
10/10/2022,0.982449336
10/11/2022,0.98423095
10/12/2022,0.985557455
10/13/2022,0.986360165
10/14/2022,0.984452182
10/15/2022,0.988551186
10/16/2022,0.98646343
10/17/2022,0.98416294
10/18/2022,0.979759289
10/19/2022,0.978442334
10/20/2022,0.983219263
10/21/2022,0.981006782
10/22/2022,0.982187762
10/23/2022,0.981829291
10/24/2022,0.980832301
10/25/2022,0.980991968
10/26/2022,0.982339622
10/27/2022,0.985713685
10/28/2022,0.984085829
10/29/2022,0.982938468
10/30/2022,0.991999547
10/31/2022,0.992462609
11/1/2022,0.991805931
11/2/2022,0.98965799
11/3/2022,0.990049488
11/4/2022,0.988590486
11/5/2022,0.987697694
11/6/2022,0.990082171
11/7/2022,0.990085696
11/8/2022,0.985142378
11/9/2022,0.995824159
11/10/2022,1.002474251
11/11/2022,0.999244752
11/12/2022,0.998758461
11/13/2022,0.999350801
11/14/2022,0.997868111
11/15/2022,0.999667493
11/16/2022,0.998639459
11/17/2022,0.990245654
11/18/2022,0.98970245
11/19/2022,0.992279008
11/20/2022,0.99148814
11/21/2022,0.994325072
11/22/2022,0.993970282
11/23/2022,0.991481596
11/24/2022,0.994765687
11/25/2022,0.994519368
11/26/2022,0.993730103
11/27/2022,0.993545395
11/28/2022,0.997306431
11/29/2022,0.997250453
11/30/2022,0.98834812
12/1/2022,0.982401428
12/2/2022,0.993313851
12/3/2022,0.991668221
12/4/2022,0.989207452
12/5/2022,0.992554136
12/6/2022,0.992402719
12/7/2022,0.992213253
12/8/2022,0.990312133
12/9/2022,0.994725022
12/10/2022,0.991192744
12/11/2022,0.992133015
12/12/2022,0.988598851
12/13/2022,0.983451652
12/14/2022,0.982110306
12/15/2022,0.981873375
12/16/2022,0.980658297
12/17/2022,0.982185101
