date,price
4/3/2022,3521.584725
4/4/2022,3520.967118
4/5/2022,3422.969884
4/6/2022,3171.371104
4/7/2022,3232.834989
4/8/2022,3192.025091
4/9/2022,3265.938068
4/10/2022,3219.159553
4/11/2022,2992.702106
4/12/2022,3038.209422
4/13/2022,3121.399823
4/14/2022,3023.417212
4/15/2022,3045.428075
4/16/2022,3066.358014
4/17/2022,2995.719421
4/18/2022,3061.890571
4/19/2022,3104.688448
4/20/2022,3079.676478
4/21/2022,2987.488876
4/22/2022,2967.085285
4/23/2022,2940.687978
4/24/2022,2922.901865
4/25/2022,3008.336347
4/26/2022,2806.748836
4/27/2022,2889.592223
4/28/2022,2932.455084
4/29/2022,2817.489882
4/30/2022,2738.174136
5/1/2022,2832.513107
5/2/2022,2861.372376
5/3/2022,2786.047248
5/4/2022,2942.052313
5/5/2022,2753.936567
5/6/2022,2699.707247
5/7/2022,2641.229107
5/8/2022,2517.829922
5/9/2022,2249.890962
5/10/2022,2344.797716
5/11/2022,2080.910244
5/12/2022,1966.699171
5/13/2022,2010.214051
5/14/2022,2064.229358
5/15/2022,2147.047448
5/16/2022,2025.888698
5/17/2022,2095.178885
5/18/2022,1915.177123
5/19/2022,2023.848259
5/20/2022,1963.99094
5/21/2022,1978.147133
5/22/2022,2046.64635
5/23/2022,1974.581194
5/24/2022,1979.770545
5/25/2022,1944.842845
5/26/2022,1807.969474
5/27/2022,1724.875734
5/28/2022,1798.694855
5/29/2022,1814.98316
5/30/2022,1995.936484
5/31/2022,1944.078767
6/1/2022,1828.892655
6/2/2022,1833.089841
6/3/2022,1776.979907
6/4/2022,1804.26167
6/5/2022,1805.331395
6/6/2022,1860.181307
6/7/2022,1818.387712
6/8/2022,1794.539626
6/9/2022,1788.418287
6/10/2022,1663.844367
6/11/2022,1530.038617
6/12/2022,1454.68676
6/13/2022,1205.595286
6/14/2022,1214.866265
6/15/2022,1230.364335
6/16/2022,1068.603575
6/17/2022,1087.813924
6/18/2022,995.2525693
6/19/2022,1125.754092
6/20/2022,1132.054394
6/21/2022,1124.561392
6/22/2022,1051.074068
6/23/2022,1144.480753
6/24/2022,1229.304085
6/25/2022,1244.286204
6/26/2022,1201.237791
6/27/2022,1194.224508
6/28/2022,1143.533536
6/29/2022,1098.905518
6/30/2022,1057.630999
7/1/2022,1068.81944
7/2/2022,1068.541503
7/3/2022,1074.607318
7/4/2022,1153.348315
7/5/2022,1134.01707
7/6/2022,1188.725643
7/7/2022,1240.378406
7/8/2022,1233.514679
7/9/2022,1216.849707
7/10/2022,1169.012708
7/11/2022,1097.449438
7/12/2022,1040.797146
7/13/2022,1112.920783
7/14/2022,1191.130837
7/15/2022,1234.099139
7/16/2022,1355.04564
7/17/2022,1344.720284
7/18/2022,1570.658959
7/19/2022,1542.629821
7/20/2022,1527.413931
7/21/2022,1576.825239
7/22/2022,1536.124922
7/23/2022,1552.496489
7/24/2022,1601.207967
7/25/2022,1450.482285
7/26/2022,1438.988038
7/27/2022,1636.949181
7/28/2022,1723.548521
7/29/2022,1739.042177
7/30/2022,1696.785098
7/31/2022,1682.011374
8/1/2022,1636.018556
8/2/2022,1638.378683
8/3/2022,1621.341324
8/4/2022,1612.418907
8/5/2022,1725.382627
8/6/2022,1693.296592
8/7/2022,1699.006418
8/8/2022,1775.701356
8/9/2022,1698.966129
8/10/2022,1852.878555
8/11/2022,1881.427405
8/12/2022,1959.330925
8/13/2022,1982.411828
8/14/2022,1936.701164
8/15/2022,1908.277642
8/16/2022,1880.600101
8/17/2022,1834.826453
8/18/2022,1850.111291
8/19/2022,1618.532504
8/20/2022,1579.415723
8/21/2022,1624.149983
8/22/2022,1622.307035
8/23/2022,1665.791907
8/24/2022,1657.793642
8/25/2022,1697.076972
8/26/2022,1510.189111
8/27/2022,1496.055466
8/28/2022,1438.74705
8/29/2022,1555.177456
8/30/2022,1525.400116
8/31/2022,1552.562966
9/1/2022,1588.980351
9/2/2022,1575.176631
9/3/2022,1555.674077
9/4/2022,1578.949301
9/5/2022,1617.935455
9/6/2022,1564.558954
9/7/2022,1629.883231
9/8/2022,1635.932176
9/9/2022,1717.076957
9/10/2022,1779.519029
9/11/2022,1761.317356
9/12/2022,1710.164291
9/13/2022,1573.205214
9/14/2022,1635.368206
9/15/2022,1471.999593
9/16/2022,1432.215807
9/17/2022,1471.203955
9/18/2022,1335.852552
9/19/2022,1379.920705
9/20/2022,1324.190565
9/21/2022,1252.774562
9/22/2022,1330.792793
9/23/2022,1329.558807
9/24/2022,1318.099347
9/25/2022,1294.075095
9/26/2022,1335.121205
9/27/2022,1331.150177
9/28/2022,1340.023059
9/29/2022,1335.738971
9/30/2022,1329.146032
10/1/2022,1311.263324
10/2/2022,1277.901345
10/3/2022,1323.504018
10/4/2022,1363.237182
10/5/2022,1352.586524
10/6/2022,1351.427369
10/7/2022,1324.894738
10/8/2022,1315.8578
10/9/2022,1322.269755
10/10/2022,1291.08166
10/11/2022,1279.883308
10/12/2022,1294.271051
10/13/2022,1288.164015
10/14/2022,1297.627605
10/15/2022,1275.693777
10/16/2022,1306.943119
10/17/2022,1333.440878
10/18/2022,1311.806726
10/19/2022,1284.654934
10/20/2022,1282.042647
10/21/2022,1299.801905
10/22/2022,1313.767779
10/23/2022,1364.486871
10/24/2022,1343.334492
10/25/2022,1462.048938
10/26/2022,1568.747586
10/27/2022,1514.863525
10/28/2022,1555.029214
10/29/2022,1619.429584
10/30/2022,1591.051773
10/31/2022,1572.979515
11/1/2022,1580.378733
11/2/2022,1520.638364
11/3/2022,1531.112631
11/4/2022,1644.192858
11/5/2022,1626.80643
11/6/2022,1572.947777
11/7/2022,1569.988636
11/8/2022,1334.287933
11/9/2022,1095.183977
11/10/2022,1301.55388
11/11/2022,1293.911595
11/12/2022,1255.601051
11/13/2022,1223.006443
11/14/2022,1241.997093
11/15/2022,1252.706731
