date,price
9/17/2022,2288.881183
9/18/2022,2186.060048
9/19/2022,2341.995893
9/20/2022,2351.783183
9/21/2022,2264.23492
9/22/2022,2469.970743
9/23/2022,2491.327354
9/24/2022,2517.089106
9/25/2022,2529.66561
9/26/2022,2613.617194
9/27/2022,2633.45408
9/28/2022,2713.996697
9/29/2022,2686.420651
9/30/2022,2535.748117
10/1/2022,2528.198796
10/2/2022,2471.063979
10/3/2022,2411.13104
10/4/2022,2443.606694
10/5/2022,2550.568586
10/6/2022,2555.526746
10/7/2022,2570.66753
10/8/2022,2609.556994
10/9/2022,2703.262935
10/10/2022,2664.801666
10/11/2022,2665.758739
10/12/2022,2678.210417
10/13/2022,2661.153805
10/14/2022,2631.172899
10/15/2022,2609.603966
10/16/2022,2642.241969
10/17/2022,2664.505364
10/18/2022,2592.199286
10/19/2022,2523.976516
10/20/2022,2530.002971
10/21/2022,2569.239179
10/22/2022,2558.015095
10/23/2022,2613.526618
10/24/2022,2572.236791
10/25/2022,2652.340431
10/26/2022,2696.027781
10/27/2022,2566.290398
10/28/2022,2644.395883
10/29/2022,2655.730855
10/30/2022,2625.594238
10/31/2022,2588.03604
11/1/2022,2571.514926
11/2/2022,2497.777272
11/3/2022,2534.900982
11/4/2022,2641.821863
11/5/2022,2603.012238
11/6/2022,2558.659129
11/7/2022,2580.079137
11/8/2022,2500.125558
11/9/2022,2237.381389
11/10/2022,2401.006403
11/11/2022,2442.509603
11/12/2022,2410.343499
11/13/2022,2342.920538
11/14/2022,2425.474795
11/15/2022,2397.569061
11/16/2022,2407.625513
11/17/2022,2350.256151
11/18/2022,2308.561873
11/19/2022,2309.56007
11/20/2022,2198.893265
11/21/2022,2119.136431
11/22/2022,2225.995162
11/23/2022,2354.749895
11/24/2022,2363.007557
11/25/2022,2147.480646
11/26/2022,2090.950155
11/27/2022,2075.719336
11/28/2022,2080.044273
11/29/2022,2151.521666
11/30/2022,2250.504037
12/1/2022,2206.873066
12/2/2022,2403.219921
12/3/2022,2303.111595
12/4/2022,2384.828288
12/5/2022,2402.453471
12/6/2022,2405.295062
12/7/2022,2357.86288
12/8/2022,2424.77153
12/9/2022,2363.422298
12/10/2022,2369.14427
12/11/2022,2380.90813
12/12/2022,2476.649289
12/13/2022,2487.025324
12/14/2022,2474.111276
12/15/2022,2474.413375
12/16/2022,2478.195708
12/17/2022,2477.086384
12/18/2022,2508.190469
12/19/2022,2490.773555
12/20/2022,2518.867604
12/21/2022,2488.278727
12/22/2022,2527.276093
12/23/2022,2497.440709
12/24/2022,2504.813489
12/25/2022,2518.026756
12/26/2022,2499.717159
12/27/2022,2499.081937
12/28/2022,2499.546069
12/29/2022,2505.693738
12/30/2022,2497.059199
12/31/2022,2476.515424
1/1/2023,2494.888038
1/2/2023,2497.142169
1/3/2023,2505.094562
1/4/2023,2508.441137
1/5/2023,2509.360626
1/6/2023,2505.110298
1/7/2023,2506.719987
1/8/2023,2532.752507
1/9/2023,2521.37081
1/10/2023,2518.489809
1/11/2023,2550.488022
1/12/2023,2539.927876
1/13/2023,2529.790181
1/14/2023,2560.723983
1/15/2023,2537.951763
1/16/2023,2537.625252
1/17/2023,2556.077264
1/18/2023,2559.825616
1/19/2023,2588.765409
1/20/2023,2622.473516
1/21/2023,2614.595436
1/22/2023,2585.694932
1/23/2023,2560.84375
1/24/2023,2535.785057
1/25/2023,2608.763664
1/26/2023,2578.243272
1/27/2023,2580.122493
1/28/2023,2555.369965
1/29/2023,2602.11489
1/30/2023,2630.779639
1/31/2023,2650.716464
2/1/2023,2679.816086
2/2/2023,2645.839018
2/3/2023,2646.687417
2/4/2023,2643.539019
2/5/2023,2628.275677
2/6/2023,2619.918459
2/7/2023,2696.401166
2/8/2023,2653.651511
2/9/2023,2649.274626
2/10/2023,2640.059927
2/11/2023,2678.378757
2/12/2023,2664.950389
2/13/2023,2766.548294
2/14/2023,2799.868635
2/15/2023,2910.91311
2/16/2023,2821.096978
2/17/2023,2836.310202
2/18/2023,2806.485103
